split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_14+2,14+2,shap_r80,15,Old,over,0.744214,0.119811,0.616095,0.442509,0.069285,0.142226,0.557491
split_14+2,14+2,shap_r80,15,New,over,0.831247,0.163303,0.729064,0.620209,0.094031,0.142976,0.379791
split_14+2,14+2,shap_r80,15,Old,hybrid,0.785998,0.166667,0.642287,0.456446,0.101946,0.096207,0.543554
split_14+2,14+2,shap_r80,15,New,hybrid,0.848417,0.19446,0.730652,0.599303,0.116059,0.109212,0.400697
split_14+2,14+2,shap_r80,15,Old_3,ensemble,0.792243,0.16996,0.638892,0.449477,0.104793,0.091872,0.550523
split_14+2,14+2,shap_r80,15,New_3,ensemble,0.864127,0.190326,0.745162,0.630662,0.112074,0.11955,0.369338
split_14+2,14+2,shap_r80,15,All_6,ensemble,0.843529,0.163441,0.74835,0.662021,0.093229,0.154064,0.337979
split_14+2,14+2,shap_r80,15,Old_under_New_under,ensemble,0.821725,0.189526,0.691504,0.529617,0.115414,0.097124,0.470383
split_14+2,14+2,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.835234,0.18342,0.735765,0.616725,0.10773,0.122218,0.383275
split_15+1,15+1,no_fs,19,Old,under,0.800873,0.189873,0.656634,0.470383,0.118943,0.083368,0.529617
split_15+1,15+1,no_fs,19,New,under,0.843132,0.209131,0.675614,0.494774,0.132586,0.077449,0.505226
split_15+1,15+1,no_fs,19,Old,over,0.753053,0.121395,0.643175,0.491289,0.069253,0.157982,0.508711
split_15+1,15+1,no_fs,19,New,over,0.798838,0.173367,0.658829,0.480836,0.105747,0.097291,0.519164
split_15+1,15+1,no_fs,19,Old,hybrid,0.797952,0.14481,0.658848,0.498258,0.084716,0.128804,0.501742
split_15+1,15+1,no_fs,19,New,hybrid,0.823959,0.15677,0.704049,0.574913,0.090759,0.137807,0.425087
split_15+1,15+1,no_fs,19,Old_3,ensemble,0.812676,0.165955,0.652556,0.473868,0.100592,0.101376,0.526132
split_15+1,15+1,no_fs,19,New_3,ensemble,0.840035,0.152851,0.740877,0.658537,0.086459,0.166486,0.341463
split_15+1,15+1,no_fs,19,All_6,ensemble,0.84297,0.157054,0.724356,0.616725,0.089985,0.149229,0.383275
split_15+1,15+1,no_fs,19,Old_under_New_under,ensemble,0.840219,0.200717,0.725174,0.585366,0.121125,0.101626,0.414634
split_15+1,15+1,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.822636,0.14348,0.722922,0.630662,0.080948,0.171321,0.369338
split_15+1,15+1,shap_r50,9,Old,under,0.796178,0.15655,0.671219,0.512195,0.092395,0.120383,0.487805
split_15+1,15+1,shap_r50,9,New,under,0.83586,0.198071,0.697676,0.536585,0.121451,0.092872,0.463415
split_15+1,15+1,shap_r50,9,Old,over,0.759523,0.141355,0.613,0.421603,0.084912,0.108712,0.578397
split_15+1,15+1,shap_r50,9,New,over,0.819493,0.156237,0.738238,0.648084,0.088825,0.159066,0.351916
split_15+1,15+1,shap_r50,9,Old,hybrid,0.790715,0.189836,0.639079,0.442509,0.120837,0.077032,0.557491
split_15+1,15+1,shap_r50,9,New,hybrid,0.823721,0.139882,0.716004,0.620209,0.078831,0.173406,0.379791
split_15+1,15+1,shap_r50,9,Old_3,ensemble,0.804677,0.198113,0.638423,0.439024,0.127919,0.071613,0.560976
split_15+1,15+1,shap_r50,9,New_3,ensemble,0.842822,0.158542,0.741063,0.651568,0.090251,0.157149,0.348432
split_15+1,15+1,shap_r50,9,All_6,ensemble,0.846771,0.174484,0.747294,0.648084,0.100813,0.138308,0.351916
split_15+1,15+1,shap_r50,9,Old_under_New_under,ensemble,0.838836,0.16767,0.73604,0.630662,0.096688,0.140975,0.369338
split_15+1,15+1,shap_r50,9,Old_hybrid_New_hybrid,ensemble,0.832093,0.150141,0.73621,0.651568,0.084846,0.168153,0.348432
split_15+1,15+1,shap_r80,15,Old,under,0.797306,0.172533,0.630782,0.43554,0.107573,0.086453,0.56446
split_15+1,15+1,shap_r80,15,New,under,0.846683,0.213606,0.684908,0.508711,0.135185,0.077866,0.491289
split_15+1,15+1,shap_r80,15,Old,over,0.764435,0.12517,0.639908,0.480836,0.07195,0.148395,0.519164
split_15+1,15+1,shap_r80,15,New,over,0.810548,0.153638,0.71107,0.592334,0.088266,0.146394,0.407666
split_15+1,15+1,shap_r80,15,Old,hybrid,0.800759,0.177719,0.651604,0.466899,0.109746,0.090621,0.533101
split_15+1,15+1,shap_r80,15,New,hybrid,0.821754,0.156994,0.741755,0.655052,0.089184,0.160067,0.344948
split_15+1,15+1,shap_r80,15,Old_3,ensemble,0.813212,0.16167,0.680741,0.526132,0.095509,0.119216,0.473868
split_15+1,15+1,shap_r80,15,New_3,ensemble,0.840843,0.146987,0.76795,0.735192,0.081656,0.197832,0.264808
split_15+1,15+1,shap_r80,15,All_6,ensemble,0.85069,0.177388,0.741928,0.634146,0.103116,0.131972,0.365854
split_15+1,15+1,shap_r80,15,Old_under_New_under,ensemble,0.836086,0.195217,0.691006,0.526132,0.119841,0.092455,0.473868
split_15+1,15+1,shap_r80,15,Old_hybrid_New_hybrid,ensemble,0.836382,0.16689,0.745375,0.651568,0.095701,0.147311,0.348432
