split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_7+9,7+9,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.800598,0.142949,0.591201,0.38676,0.087678,0.09629,0.61324
split_7+9,7+9,mutual_info_r80,15,Old,under,0.615882,0.083669,0.546881,0.362369,0.047294,0.174656,0.637631
split_7+9,7+9,mutual_info_r80,15,New,under,0.844375,0.204485,0.701223,0.54007,0.126119,0.089537,0.45993
split_7+9,7+9,mutual_info_r80,15,Old,over,0.625318,0.078993,0.461018,0.240418,0.04726,0.115965,0.759582
split_7+9,7+9,mutual_info_r80,15,New,over,0.820601,0.142403,0.71917,0.623693,0.080377,0.170738,0.376307
split_7+9,7+9,mutual_info_r80,15,Old,hybrid,0.648175,0.07914,0.51822,0.320557,0.045142,0.162234,0.679443
split_7+9,7+9,mutual_info_r80,15,New,hybrid,0.837573,0.177491,0.736918,0.623693,0.103468,0.129304,0.376307
split_7+9,7+9,mutual_info_r80,15,Old_3,ensemble,0.655017,0.091579,0.514365,0.303136,0.053937,0.12722,0.696864
split_7+9,7+9,mutual_info_r80,15,New_3,ensemble,0.859006,0.183259,0.74931,0.644599,0.106813,0.12897,0.355401
split_7+9,7+9,mutual_info_r80,15,All_6,ensemble,0.819508,0.172903,0.650349,0.466899,0.106097,0.094123,0.533101
split_7+9,7+9,mutual_info_r80,15,Old_under_New_under,ensemble,0.809732,0.169385,0.702156,0.560976,0.099752,0.121134,0.439024
split_7+9,7+9,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.80112,0.14439,0.668018,0.515679,0.083948,0.134639,0.484321
split_8+8,8+8,no_fs,19,Old,under,0.643759,0.082015,0.465244,0.243902,0.049296,0.112547,0.756098
split_8+8,8+8,no_fs,19,New,under,0.843779,0.217976,0.702214,0.536585,0.136767,0.081034,0.463415
split_8+8,8+8,no_fs,19,Old,over,0.63266,0.073348,0.531508,0.351916,0.04094,0.197249,0.648084
split_8+8,8+8,no_fs,19,New,over,0.805333,0.164456,0.689274,0.54007,0.096996,0.1203,0.45993
split_8+8,8+8,no_fs,19,Old,hybrid,0.698133,0.099117,0.550915,0.351916,0.057681,0.137557,0.648084
split_8+8,8+8,no_fs,19,New,hybrid,0.832584,0.212474,0.70305,0.54007,0.132253,0.084785,0.45993
split_8+8,8+8,no_fs,19,Old_3,ensemble,0.68523,0.09465,0.527953,0.320557,0.055522,0.130471,0.679443
split_8+8,8+8,no_fs,19,New_3,ensemble,0.851475,0.192102,0.74405,0.627178,0.113422,0.117299,0.372822
split_8+8,8+8,no_fs,19,All_6,ensemble,0.822611,0.167359,0.663178,0.491289,0.100858,0.104794,0.508711
split_8+8,8+8,no_fs,19,Old_under_New_under,ensemble,0.816272,0.172374,0.684468,0.526132,0.103072,0.109546,0.473868
split_8+8,8+8,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.807631,0.152406,0.712112,0.595819,0.087379,0.148895,0.404181
split_8+8,8+8,mutual_info_r50,9,Old,under,0.662891,0.098718,0.491469,0.268293,0.060487,0.099708,0.731707
split_8+8,8+8,mutual_info_r50,9,New,under,0.860122,0.175953,0.737982,0.627178,0.102331,0.131638,0.372822
split_8+8,8+8,mutual_info_r50,9,Old,over,0.600128,0.080678,0.536343,0.348432,0.04562,0.174406,0.651568
split_8+8,8+8,mutual_info_r50,9,New,over,0.809419,0.159873,0.680064,0.526132,0.094257,0.120967,0.473868
split_8+8,8+8,mutual_info_r50,9,Old,hybrid,0.680265,0.098023,0.587145,0.414634,0.055582,0.16857,0.585366
split_8+8,8+8,mutual_info_r50,9,New,hybrid,0.846863,0.171171,0.752212,0.662021,0.098293,0.145311,0.337979
split_8+8,8+8,mutual_info_r50,9,Old_3,ensemble,0.666911,0.107201,0.550393,0.344948,0.063462,0.121801,0.655052
split_8+8,8+8,mutual_info_r50,9,New_3,ensemble,0.860141,0.210672,0.696625,0.529617,0.131488,0.083702,0.470383
split_8+8,8+8,mutual_info_r50,9,All_6,ensemble,0.819627,0.155208,0.674488,0.519164,0.091243,0.123718,0.480836
split_8+8,8+8,mutual_info_r50,9,Old_under_New_under,ensemble,0.821635,0.18073,0.687059,0.526132,0.109104,0.102793,0.473868
split_8+8,8+8,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.815122,0.146497,0.729402,0.641115,0.082697,0.170154,0.358885
split_8+8,8+8,mutual_info_r80,15,Old,under,0.63055,0.07564,0.456542,0.236934,0.045003,0.1203,0.763066
split_8+8,8+8,mutual_info_r80,15,New,under,0.840507,0.211472,0.698818,0.533101,0.131897,0.083952,0.466899
split_8+8,8+8,mutual_info_r80,15,Old,over,0.629735,0.072636,0.530763,0.351916,0.040497,0.1995,0.648084
split_8+8,8+8,mutual_info_r80,15,New,over,0.814298,0.175104,0.67752,0.512195,0.105603,0.103793,0.487805
split_8+8,8+8,mutual_info_r80,15,Old,hybrid,0.688705,0.090377,0.560107,0.376307,0.051355,0.166319,0.623693
split_8+8,8+8,mutual_info_r80,15,New,hybrid,0.845215,0.194724,0.698779,0.54007,0.118774,0.095873,0.45993
split_8+8,8+8,mutual_info_r80,15,Old_3,ensemble,0.675289,0.084927,0.561523,0.38676,0.047701,0.184744,0.61324
split_8+8,8+8,mutual_info_r80,15,New_3,ensemble,0.856832,0.178237,0.740597,0.630662,0.103784,0.130304,0.369338
split_8+8,8+8,mutual_info_r80,15,All_6,ensemble,0.815783,0.155,0.685508,0.54007,0.090485,0.129887,0.45993
split_8+8,8+8,mutual_info_r80,15,Old_under_New_under,ensemble,0.799828,0.165493,0.662591,0.491289,0.099506,0.106378,0.508711
split_8+8,8+8,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.807957,0.167447,0.667212,0.498258,0.100633,0.106544,0.501742
split_9+7,9+7,no_fs,19,Old,under,0.668079,0.096751,0.461935,0.233449,0.06102,0.085952,0.766551
split_9+7,9+7,no_fs,19,New,under,0.836622,0.233589,0.668988,0.477352,0.154628,0.062443,0.522648
split_9+7,9+7,no_fs,19,Old,over,0.662176,0.091776,0.546558,0.351916,0.052769,0.151146,0.648084
split_9+7,9+7,no_fs,19,New,over,0.809206,0.174284,0.669294,0.498258,0.105613,0.100959,0.501742
split_9+7,9+7,no_fs,19,Old,hybrid,0.715616,0.11373,0.580218,0.38676,0.066667,0.129554,0.61324
split_9+7,9+7,no_fs,19,New,hybrid,0.83641,0.179684,0.732638,0.61324,0.105263,0.124719,0.38676
split_9+7,9+7,no_fs,19,Old_3,ensemble,0.70784,0.107673,0.521295,0.303136,0.065463,0.103543,0.696864
split_9+7,9+7,no_fs,19,New_3,ensemble,0.852667,0.232106,0.730821,0.581882,0.144965,0.082118,0.418118
split_9+7,9+7,no_fs,19,All_6,ensemble,0.825276,0.162637,0.675379,0.515679,0.096543,0.115465,0.484321
split_9+7,9+7,no_fs,19,Old_under_New_under,ensemble,0.807492,0.214945,0.645864,0.445993,0.141593,0.064694,0.554007
split_9+7,9+7,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.81533,0.171801,0.67255,0.505226,0.103498,0.10471,0.494774
split_9+7,9+7,mutual_info_r50,9,Old,under,0.660522,0.091752,0.542208,0.344948,0.052913,0.147728,0.655052
split_9+7,9+7,mutual_info_r50,9,New,under,0.808294,0.174658,0.689051,0.533101,0.104437,0.109379,0.466899
split_9+7,9+7,mutual_info_r50,9,Old,over,0.644401,0.096976,0.549716,0.351916,0.056236,0.141309,0.648084
split_9+7,9+7,mutual_info_r50,9,New,over,0.785522,0.125835,0.707103,0.623693,0.069977,0.198333,0.376307
split_9+7,9+7,mutual_info_r50,9,Old,hybrid,0.678258,0.097095,0.601061,0.442509,0.05453,0.183576,0.557491
split_9+7,9+7,mutual_info_r50,9,New,hybrid,0.830484,0.177096,0.684016,0.522648,0.10661,0.104794,0.477352
split_9+7,9+7,mutual_info_r50,9,Old_3,ensemble,0.678946,0.110114,0.534817,0.320557,0.066474,0.107712,0.679443
split_9+7,9+7,mutual_info_r50,9,New_3,ensemble,0.831593,0.157018,0.72758,0.623693,0.089814,0.15123,0.376307
split_9+7,9+7,mutual_info_r50,9,All_6,ensemble,0.803497,0.158859,0.688934,0.543554,0.093023,0.126803,0.456446
split_9+7,9+7,mutual_info_r50,9,Old_under_New_under,ensemble,0.790717,0.182067,0.650536,0.463415,0.113288,0.086786,0.536585
split_9+7,9+7,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.797229,0.140572,0.699031,0.581882,0.079943,0.160233,0.418118
split_9+7,9+7,mutual_info_r80,15,Old,under,0.66221,0.096288,0.506511,0.289199,0.057759,0.11288,0.710801
split_9+7,9+7,mutual_info_r80,15,New,under,0.851304,0.244833,0.707133,0.536585,0.158599,0.068112,0.463415
split_9+7,9+7,mutual_info_r80,15,Old,over,0.656175,0.085863,0.538269,0.344948,0.049034,0.160067,0.655052
split_9+7,9+7,mutual_info_r80,15,New,over,0.812556,0.172473,0.6845,0.526132,0.103142,0.109462,0.473868
split_9+7,9+7,mutual_info_r80,15,Old,hybrid,0.709751,0.101354,0.583636,0.404181,0.057942,0.157232,0.595819
split_9+7,9+7,mutual_info_r80,15,New,hybrid,0.847493,0.19109,0.713074,0.567944,0.11487,0.10471,0.432056
split_9+7,9+7,mutual_info_r80,15,Old_3,ensemble,0.702268,0.102345,0.541166,0.334495,0.060415,0.124469,0.665505
split_9+7,9+7,mutual_info_r80,15,New_3,ensemble,0.859582,0.201084,0.723415,0.581882,0.121543,0.100625,0.418118
split_9+7,9+7,mutual_info_r80,15,All_6,ensemble,0.830697,0.193991,0.607139,0.393728,0.128702,0.063777,0.606272
split_9+7,9+7,mutual_info_r80,15,Old_under_New_under,ensemble,0.818283,0.202513,0.663612,0.477352,0.128518,0.077449,0.522648
split_9+7,9+7,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.824378,0.171171,0.685991,0.529617,0.102082,0.111463,0.470383
split_10+6,10+6,no_fs,19,Old,under,0.731805,0.126768,0.607326,0.421603,0.074599,0.125135,0.578397
split_10+6,10+6,no_fs,19,New,under,0.849344,0.201595,0.74182,0.616725,0.12049,0.107712,0.383275
split_10+6,10+6,no_fs,19,Old,over,0.712485,0.105445,0.597977,0.425087,0.060187,0.158816,0.574913
split_10+6,10+6,no_fs,19,New,over,0.809391,0.178404,0.649644,0.463415,0.110465,0.089287,0.536585
split_10+6,10+6,no_fs,19,Old,hybrid,0.762398,0.131369,0.578305,0.372822,0.079732,0.10296,0.627178
split_10+6,10+6,no_fs,19,New,hybrid,0.837558,0.222054,0.688616,0.512195,0.141755,0.074198,0.487805
split_10+6,10+6,no_fs,19,Old_3,ensemble,0.766889,0.143056,0.572249,0.358885,0.089332,0.087536,0.641115
split_10+6,10+6,no_fs,19,New_3,ensemble,0.858114,0.231405,0.704821,0.536585,0.14751,0.074198,0.463415
split_10+6,10+6,no_fs,19,All_6,ensemble,0.843123,0.18914,0.697263,0.54007,0.114645,0.099792,0.45993
split_10+6,10+6,no_fs,19,Old_under_New_under,ensemble,0.828296,0.211566,0.692751,0.522648,0.132626,0.081784,0.477352
split_10+6,10+6,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.83315,0.175182,0.716917,0.585366,0.103004,0.121967,0.414634
split_10+6,10+6,mutual_info_r50,9,Old,under,0.714344,0.114072,0.571629,0.372822,0.067338,0.123551,0.627178
split_10+6,10+6,mutual_info_r50,9,New,under,0.838542,0.206107,0.715272,0.56446,0.12607,0.093622,0.43554
split_10+6,10+6,mutual_info_r50,9,Old,over,0.712038,0.103383,0.621804,0.473868,0.05802,0.184077,0.526132
split_10+6,10+6,mutual_info_r50,9,New,over,0.811862,0.189519,0.650064,0.45993,0.119349,0.081201,0.54007
split_10+6,10+6,mutual_info_r50,9,Old,hybrid,0.740185,0.12278,0.60553,0.421603,0.071853,0.130304,0.578397
split_10+6,10+6,mutual_info_r50,9,New,hybrid,0.847468,0.172249,0.736421,0.627178,0.099834,0.135306,0.372822
split_10+6,10+6,mutual_info_r50,9,Old_3,ensemble,0.743971,0.122929,0.592979,0.400697,0.072601,0.122468,0.599303
split_10+6,10+6,mutual_info_r50,9,New_3,ensemble,0.853967,0.252613,0.689252,0.505226,0.168409,0.059692,0.494774
split_10+6,10+6,mutual_info_r50,9,All_6,ensemble,0.834163,0.198925,0.685864,0.515679,0.123231,0.087787,0.484321
split_10+6,10+6,mutual_info_r50,9,Old_under_New_under,ensemble,0.819794,0.216606,0.693788,0.522648,0.136612,0.079033,0.477352
split_10+6,10+6,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.82749,0.140865,0.744346,0.686411,0.078486,0.19283,0.313589
split_10+6,10+6,mutual_info_r80,15,Old,under,0.733836,0.127915,0.550743,0.334495,0.079077,0.093206,0.665505
split_10+6,10+6,mutual_info_r80,15,New,under,0.828719,0.228707,0.685576,0.505226,0.147808,0.069696,0.494774
split_10+6,10+6,mutual_info_r80,15,Old,over,0.709746,0.107469,0.552825,0.348432,0.063532,0.122885,0.651568
split_10+6,10+6,mutual_info_r80,15,New,over,0.805371,0.166667,0.688218,0.536585,0.098655,0.117299,0.463415
split_10+6,10+6,mutual_info_r80,15,Old,hybrid,0.756089,0.127229,0.62963,0.45993,0.073826,0.138058,0.54007
split_10+6,10+6,mutual_info_r80,15,New,hybrid,0.85224,0.157458,0.784993,0.759582,0.087832,0.188745,0.240418
split_10+6,10+6,mutual_info_r80,15,Old_3,ensemble,0.76118,0.1229,0.619656,0.445993,0.071269,0.139058,0.554007
split_10+6,10+6,mutual_info_r80,15,New_3,ensemble,0.861243,0.184601,0.762992,0.672474,0.106984,0.134306,0.327526
split_10+6,10+6,mutual_info_r80,15,All_6,ensemble,0.84023,0.179072,0.714732,0.578397,0.105935,0.116799,0.421603
split_10+6,10+6,mutual_info_r80,15,Old_under_New_under,ensemble,0.817497,0.212097,0.661068,0.470383,0.136917,0.070946,0.529617
split_10+6,10+6,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.834505,0.170586,0.743911,0.644599,0.0983,0.141476,0.355401
split_11+5,11+5,no_fs,19,Old,under,0.758013,0.138539,0.587554,0.383275,0.08455,0.099291,0.616725
split_11+5,11+5,no_fs,19,New,under,0.84731,0.186571,0.745518,0.634146,0.109375,0.123551,0.365854
split_11+5,11+5,no_fs,19,Old,over,0.706307,0.104645,0.567016,0.372822,0.060865,0.137641,0.627178
split_11+5,11+5,no_fs,19,New,over,0.819465,0.180202,0.688849,0.529617,0.108571,0.104043,0.470383
split_11+5,11+5,no_fs,19,Old,hybrid,0.75435,0.128449,0.636005,0.470383,0.07438,0.140058,0.529617
split_11+5,11+5,no_fs,19,New,hybrid,0.828603,0.218016,0.727728,0.581882,0.134137,0.089871,0.418118
split_11+5,11+5,no_fs,19,Old_3,ensemble,0.773349,0.140292,0.621124,0.43554,0.083612,0.114214,0.56446
split_11+5,11+5,no_fs,19,New_3,ensemble,0.854838,0.186162,0.753782,0.651568,0.108595,0.12797,0.348432
split_11+5,11+5,no_fs,19,All_6,ensemble,0.839389,0.186356,0.720821,0.585366,0.110818,0.11238,0.414634
split_11+5,11+5,no_fs,19,Old_under_New_under,ensemble,0.835401,0.215686,0.678999,0.498258,0.137632,0.074698,0.501742
split_11+5,11+5,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.821604,0.164948,0.726506,0.61324,0.09529,0.139308,0.38676
split_11+5,11+5,mutual_info_r50,9,Old,under,0.743267,0.15016,0.551129,0.327526,0.097409,0.072614,0.672474
split_11+5,11+5,mutual_info_r50,9,New,under,0.86503,0.198236,0.764926,0.665505,0.116463,0.1208,0.334495
split_11+5,11+5,mutual_info_r50,9,Old,over,0.692738,0.109397,0.590508,0.407666,0.063175,0.144644,0.592334
split_11+5,11+5,mutual_info_r50,9,New,over,0.832248,0.16954,0.730224,0.616725,0.098279,0.13539,0.383275
split_11+5,11+5,mutual_info_r50,9,Old,hybrid,0.757407,0.138715,0.614203,0.425087,0.08288,0.112547,0.574913
split_11+5,11+5,mutual_info_r50,9,New,hybrid,0.862419,0.169218,0.781422,0.731707,0.095672,0.165486,0.268293
split_11+5,11+5,mutual_info_r50,9,Old_3,ensemble,0.75766,0.122449,0.638372,0.480836,0.070158,0.15248,0.519164
split_11+5,11+5,mutual_info_r50,9,New_3,ensemble,0.871874,0.234654,0.699209,0.526132,0.151,0.070779,0.473868
split_11+5,11+5,mutual_info_r50,9,All_6,ensemble,0.853527,0.187643,0.713891,0.571429,0.112252,0.108128,0.428571
split_11+5,11+5,mutual_info_r50,9,Old_under_New_under,ensemble,0.842954,0.205254,0.726418,0.585366,0.124444,0.098541,0.414634
split_11+5,11+5,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.847413,0.168675,0.738142,0.634146,0.097274,0.140809,0.365854
split_11+5,11+5,mutual_info_r80,15,Old,under,0.711071,0.117123,0.53731,0.320557,0.071651,0.099375,0.679443
split_11+5,11+5,mutual_info_r80,15,New,under,0.855696,0.194286,0.726969,0.592334,0.1162,0.107795,0.407666
split_11+5,11+5,mutual_info_r80,15,Old,over,0.709998,0.107984,0.538879,0.327526,0.064649,0.113381,0.672474
split_11+5,11+5,mutual_info_r80,15,New,over,0.812018,0.16061,0.7294,0.623693,0.092173,0.146978,0.376307
split_11+5,11+5,mutual_info_r80,15,Old,hybrid,0.744757,0.135035,0.623209,0.442509,0.079674,0.122301,0.557491
split_11+5,11+5,mutual_info_r80,15,New,hybrid,0.843522,0.181428,0.720957,0.58885,0.107234,0.117299,0.41115
split_11+5,11+5,mutual_info_r80,15,Old_3,ensemble,0.751151,0.118178,0.622887,0.456446,0.067876,0.149979,0.543554
split_11+5,11+5,mutual_info_r80,15,New_3,ensemble,0.860432,0.189203,0.749888,0.641115,0.110977,0.122885,0.358885
split_11+5,11+5,mutual_info_r80,15,All_6,ensemble,0.835332,0.174962,0.727352,0.606272,0.102233,0.127386,0.393728
split_11+5,11+5,mutual_info_r80,15,Old_under_New_under,ensemble,0.813381,0.162564,0.723737,0.609756,0.093783,0.140975,0.390244
split_11+5,11+5,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.820738,0.13867,0.738504,0.675958,0.07726,0.193164,0.324042
split_12+4,12+4,no_fs,19,Old,under,0.742473,0.154789,0.570099,0.351916,0.099214,0.076449,0.648084
split_12+4,12+4,no_fs,19,New,under,0.849566,0.192785,0.72832,0.595819,0.114997,0.109712,0.404181
split_12+4,12+4,no_fs,19,Old,over,0.722458,0.112926,0.600517,0.421603,0.065194,0.144644,0.578397
split_12+4,12+4,no_fs,19,New,over,0.808077,0.172535,0.676731,0.512195,0.10374,0.105877,0.487805
split_12+4,12+4,no_fs,19,Old,hybrid,0.778616,0.134113,0.664728,0.519164,0.077003,0.148895,0.480836
split_12+4,12+4,no_fs,19,New,hybrid,0.838368,0.184665,0.725655,0.595819,0.109265,0.116215,0.404181
split_12+4,12+4,no_fs,19,Old_3,ensemble,0.776321,0.134241,0.644558,0.480836,0.07801,0.135973,0.519164
split_12+4,12+4,no_fs,19,New_3,ensemble,0.851662,0.192163,0.742331,0.623693,0.113579,0.116465,0.376307
split_12+4,12+4,no_fs,19,All_6,ensemble,0.838307,0.193143,0.724794,0.58885,0.115516,0.107878,0.41115
split_12+4,12+4,no_fs,19,Old_under_New_under,ensemble,0.819544,0.189857,0.679594,0.508711,0.116707,0.092122,0.491289
split_12+4,12+4,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.82964,0.160868,0.727893,0.620209,0.09242,0.145727,0.379791
split_12+4,12+4,mutual_info_r50,9,Old,under,0.754125,0.157635,0.59749,0.390244,0.098765,0.085202,0.609756
split_12+4,12+4,mutual_info_r50,9,New,under,0.853135,0.184848,0.746567,0.637631,0.108092,0.125886,0.362369
split_12+4,12+4,mutual_info_r50,9,Old,over,0.711997,0.123206,0.566152,0.358885,0.074368,0.106878,0.641115
split_12+4,12+4,mutual_info_r50,9,New,over,0.82343,0.164684,0.733005,0.627178,0.094787,0.14331,0.372822
split_12+4,12+4,mutual_info_r50,9,Old,hybrid,0.762827,0.123615,0.65162,0.505226,0.070423,0.159566,0.494774
split_12+4,12+4,mutual_info_r50,9,New,hybrid,0.846582,0.172359,0.708701,0.571429,0.101485,0.12105,0.428571
split_12+4,12+4,mutual_info_r50,9,Old_3,ensemble,0.763979,0.132848,0.658678,0.508711,0.0764,0.147145,0.491289
split_12+4,12+4,mutual_info_r50,9,New_3,ensemble,0.864796,0.19526,0.732704,0.602787,0.116498,0.109379,0.397213
split_12+4,12+4,mutual_info_r50,9,All_6,ensemble,0.84833,0.1714,0.722469,0.599303,0.1,0.129054,0.400697
split_12+4,12+4,mutual_info_r50,9,Old_under_New_under,ensemble,0.839954,0.178811,0.727093,0.602787,0.104976,0.122968,0.397213
split_12+4,12+4,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.838373,0.151807,0.740247,0.658537,0.085792,0.167903,0.341463
split_12+4,12+4,mutual_info_r80,15,Old,under,0.759507,0.137744,0.624303,0.442509,0.081567,0.119216,0.557491
split_12+4,12+4,mutual_info_r80,15,New,under,0.856663,0.15745,0.76715,0.714286,0.088476,0.176073,0.285714
split_12+4,12+4,mutual_info_r80,15,Old,over,0.715271,0.108949,0.579944,0.390244,0.063313,0.138141,0.609756
split_12+4,12+4,mutual_info_r80,15,New,over,0.819394,0.152724,0.723689,0.620209,0.087084,0.155565,0.379791
split_12+4,12+4,mutual_info_r80,15,Old,hybrid,0.776566,0.151743,0.59365,0.38676,0.094388,0.088787,0.61324
split_12+4,12+4,mutual_info_r80,15,New,hybrid,0.839435,0.180236,0.732847,0.61324,0.105642,0.124218,0.38676
split_12+4,12+4,mutual_info_r80,15,Old_3,ensemble,0.781093,0.154754,0.610541,0.41115,0.095315,0.093372,0.58885
split_12+4,12+4,mutual_info_r80,15,New_3,ensemble,0.860234,0.195248,0.760514,0.658537,0.114615,0.121717,0.341463
split_12+4,12+4,mutual_info_r80,15,All_6,ensemble,0.850137,0.221691,0.671482,0.484321,0.143744,0.069029,0.515679
split_12+4,12+4,mutual_info_r80,15,Old_under_New_under,ensemble,0.845207,0.184482,0.723803,0.592334,0.109254,0.115548,0.407666
split_12+4,12+4,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.832676,0.183099,0.721535,0.58885,0.108403,0.115882,0.41115
split_13+3,13+3,no_fs,19,Old,under,0.780664,0.151134,0.613964,0.418118,0.092237,0.098458,0.581882
split_13+3,13+3,no_fs,19,New,under,0.856262,0.187789,0.74767,0.637631,0.110108,0.123301,0.362369
split_13+3,13+3,no_fs,19,Old,over,0.745288,0.126456,0.592272,0.397213,0.075198,0.116882,0.602787
split_13+3,13+3,no_fs,19,New,over,0.808098,0.16874,0.692706,0.543554,0.099872,0.117216,0.456446
split_13+3,13+3,no_fs,19,Old,hybrid,0.787173,0.134279,0.685404,0.560976,0.076267,0.162568,0.439024
split_13+3,13+3,no_fs,19,New,hybrid,0.840215,0.184127,0.730784,0.606272,0.108546,0.119133,0.393728
split_13+3,13+3,no_fs,19,Old_3,ensemble,0.798737,0.148194,0.615261,0.421603,0.089896,0.102126,0.578397
split_13+3,13+3,no_fs,19,New_3,ensemble,0.860564,0.202082,0.719936,0.574913,0.122585,0.098458,0.425087
split_13+3,13+3,no_fs,19,All_6,ensemble,0.84835,0.162692,0.749503,0.665505,0.092673,0.155898,0.334495
split_13+3,13+3,no_fs,19,Old_under_New_under,ensemble,0.839822,0.201131,0.710156,0.557491,0.122699,0.095373,0.442509
split_13+3,13+3,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.835823,0.188119,0.726818,0.595819,0.111692,0.113381,0.404181
split_13+3,13+3,mutual_info_r50,9,Old,under,0.750844,0.144665,0.611945,0.418118,0.087464,0.104377,0.581882
split_13+3,13+3,mutual_info_r50,9,New,under,0.852097,0.176471,0.753042,0.658537,0.101887,0.138891,0.341463
split_13+3,13+3,mutual_info_r50,9,Old,over,0.717055,0.124123,0.593486,0.400697,0.073436,0.120967,0.599303
split_13+3,13+3,mutual_info_r50,9,New,over,0.814984,0.134283,0.74039,0.689895,0.07438,0.205419,0.310105
split_13+3,13+3,mutual_info_r50,9,Old,hybrid,0.776669,0.157039,0.657769,0.487805,0.093583,0.113047,0.512195
split_13+3,13+3,mutual_info_r50,9,New,hybrid,0.846436,0.168044,0.739484,0.637631,0.096774,0.142393,0.362369
split_13+3,13+3,mutual_info_r50,9,Old_3,ensemble,0.771368,0.147277,0.61058,0.414634,0.089541,0.100875,0.585366
split_13+3,13+3,mutual_info_r50,9,New_3,ensemble,0.856784,0.190171,0.739905,0.620209,0.112303,0.117299,0.379791
split_13+3,13+3,mutual_info_r50,9,All_6,ensemble,0.846621,0.175088,0.729125,0.609756,0.10222,0.128137,0.390244
split_13+3,13+3,mutual_info_r50,9,Old_under_New_under,ensemble,0.825838,0.199357,0.69997,0.54007,0.12224,0.092789,0.45993
split_13+3,13+3,mutual_info_r50,9,Old_hybrid_New_hybrid,ensemble,0.841559,0.173745,0.73706,0.627178,0.10084,0.133806,0.372822
split_13+3,13+3,mutual_info_r80,15,Old,under,0.7542,0.138735,0.594464,0.393728,0.084203,0.102459,0.606272
split_13+3,13+3,mutual_info_r80,15,New,under,0.864964,0.234523,0.719525,0.560976,0.14825,0.077115,0.439024
split_13+3,13+3,mutual_info_r80,15,Old,over,0.7344,0.118182,0.620992,0.452962,0.067956,0.148645,0.547038
split_13+3,13+3,mutual_info_r80,15,New,over,0.823952,0.191517,0.686067,0.519164,0.117415,0.093372,0.480836
split_13+3,13+3,mutual_info_r80,15,Old,hybrid,0.761086,0.139331,0.624923,0.442509,0.082682,0.117466,0.557491
split_13+3,13+3,mutual_info_r80,15,New,hybrid,0.848202,0.168776,0.766465,0.696864,0.096015,0.156982,0.303136
split_13+3,13+3,mutual_info_r80,15,Old_3,ensemble,0.774305,0.1582,0.590507,0.379791,0.099908,0.081867,0.620209
split_13+3,13+3,mutual_info_r80,15,New_3,ensemble,0.863813,0.212192,0.752045,0.630662,0.127555,0.10321,0.369338
split_13+3,13+3,mutual_info_r80,15,All_6,ensemble,0.849489,0.179372,0.739362,0.627178,0.104651,0.128387,0.372822
split_13+3,13+3,mutual_info_r80,15,Old_under_New_under,ensemble,0.838476,0.20323,0.692939,0.526132,0.125938,0.08737,0.473868
split_13+3,13+3,mutual_info_r80,15,Old_hybrid_New_hybrid,ensemble,0.832489,0.143019,0.734552,0.658537,0.080221,0.180659,0.341463
split_14+2,14+2,no_fs,19,Old,under,0.794557,0.188139,0.55186,0.320557,0.13314,0.049937,0.679443
split_14+2,14+2,no_fs,19,New,under,0.845041,0.222371,0.726807,0.578397,0.137645,0.086703,0.421603
split_14+2,14+2,no_fs,19,Old,over,0.737781,0.108928,0.661666,0.550523,0.060444,0.204752,0.449477
split_14+2,14+2,no_fs,19,New,over,0.818055,0.146419,0.730866,0.644599,0.082589,0.171321,0.355401
split_14+2,14+2,no_fs,19,Old,hybrid,0.79381,0.164627,0.676079,0.515679,0.097948,0.113631,0.484321
split_14+2,14+2,no_fs,19,New,hybrid,0.835277,0.153028,0.737941,0.651568,0.086694,0.164235,0.348432
split_14+2,14+2,no_fs,19,Old_3,ensemble,0.804509,0.177091,0.63408,0.439024,0.110915,0.084202,0.560976
split_14+2,14+2,no_fs,19,New_3,ensemble,0.852638,0.178376,0.73727,0.623693,0.10407,0.12847,0.376307
split_14+2,14+2,no_fs,19,All_6,ensemble,0.841766,0.172093,0.744597,0.644599,0.099302,0.139892,0.355401
split_14+2,14+2,no_fs,19,Old_under_New_under,ensemble,0.83484,0.229422,0.654901,0.456446,0.153216,0.060358,0.543554
